image_id,storm_id,relative_time,ocean,wind_speed
image_65750,zzp,226798,1,63
image_65751,bkh,158400,1,41
image_65752,fcr,390599,1,71
image_65753,tnn,205199,1,25
image_65754,ijc,71998,1,47
image_65755,upj,198000,1,46
image_65756,gkf,395999,2,53
image_65757,dnd,892800,2,25
image_65758,cjx,66599,2,25
image_65759,gmt,264600,2,79
image_65760,fna,163800,1,25
image_65761,vib,34199,2,38
image_65762,dce,1094390,2,95
image_65763,hlt,230400,2,41
image_65764,ymo,194398,1,77
image_65765,pth,619199,1,20
image_65766,ewt,5399,1,25
image_65767,jrt,190801,1,45
image_65768,mfm,356400,1,67
image_65769,ipa,82800,1,44
image_65770,wvi,334800,1,30
image_65771,kqu,869402,1,28
image_65772,qdc,39600,1,25
image_65773,dnd,0,2,60
image_65774,nrf,228600,1,30
image_65775,zgi,755998,1,20
image_65776,pbl,403197,1,35
image_65777,dwc,577799,1,45
image_65778,upx,165601,1,69
image_65779,hig,215998,1,30
image_65780,qxu,57599,2,47
image_65781,hww,228600,1,52
image_65782,zmi,228600,1,30
image_65783,vlo,167399,1,36
image_65784,fna,97200,1,23
image_65785,zvv,417600,1,53
image_65786,toz,482400,2,30
image_65787,eck,403200,2,139
image_65788,bxd,372600,1,25
image_65789,tlc,453600,1,60
image_65790,efl,493200,1,35
image_65791,utr,432000,1,30
image_65792,djb,747001,1,20
image_65793,soo,12601,1,25
image_65794,rml,23400,2,25
image_65795,ysd,187201,2,40
image_65796,eih,48599,1,52
image_65797,rib,198000,1,60
image_65798,zzp,453600,1,100
image_65799,mfm,228599,1,73
image_65800,woz,203401,1,52
image_65801,rml,442800,2,40
image_65802,kqu,10800,1,20
image_65803,woc,80998,1,63
image_65804,tkb,43198,1,25
image_65805,xkr,136804,1,37
image_65806,lac,431995,2,45
image_65807,xjo,1169998,1,35
image_65808,jtq,153000,2,94
image_65809,whm,212400,1,70
image_65810,hsq,340199,1,113
image_65811,blq,534599,1,36
image_65812,vkb,662401,2,63
image_65813,zzp,340200,1,88
image_65814,ing,315000,1,50
image_65815,zny,671401,1,65
image_65816,wlz,10800,2,28
image_65817,ilk,503997,1,110
image_65818,zmi,307802,1,28
image_65819,tja,165601,1,30
image_65820,iiz,5400,1,30
image_65821,vhn,169199,2,55
image_65822,pug,1801,1,25
image_65823,vxf,390600,1,93
image_65824,erd,241201,2,80
image_65825,rdc,304202,2,133
image_65826,oac,134999,1,87
image_65827,gtn,532789,2,60
image_65828,zvv,682200,1,25
image_65829,vtw,610199,1,55
image_65830,ogw,142202,1,80
image_65831,ykj,300601,1,53
image_65832,djb,282599,1,29
image_65833,dli,241201,1,42
image_65834,efl,194398,1,104
image_65835,csd,401400,2,45
image_65836,jtq,88200,2,96
image_65837,ysd,25201,2,50
image_65838,ozs,165598,1,30
image_65839,meg,234000,2,120
image_65840,pvj,64801,1,61
image_65841,pvj,804600,1,30
image_65842,vxf,68400,1,30
image_65843,fcr,709200,1,80
image_65844,ewt,854999,1,20
image_65845,vkb,275400,2,41
image_65846,meg,54000,2,104
image_65847,vhn,349200,2,45
image_65848,fgi,261000,1,71
image_65849,fpa,367200,1,45
image_65850,gst,129601,2,55
image_65851,bxd,369000,1,25
image_65852,ezh,255600,2,41
image_65853,woc,336599,1,40
image_65854,ywf,1209600,1,20
image_65855,jrt,295201,1,40
image_65856,qss,98999,1,45
image_65857,sdt,106200,1,80
image_65858,zny,208802,1,35
image_65859,dft,306001,1,124
image_65860,mfu,381602,1,30
image_65861,xtd,44999,1,52
image_65862,bkf,378000,2,49
image_65863,ztb,633602,1,25
image_65864,zoi,64800,2,35
image_65865,woc,394199,1,30
image_65866,psz,176400,2,102
image_65867,rml,797400,2,30
image_65868,zmi,383401,1,25
image_65869,ggy,48599,1,45
image_65870,xjo,1083598,1,40
image_65871,fns,187200,2,59
image_65872,bkf,408601,2,45
image_65873,dli,0,1,25
image_65874,hrw,759599,1,25
image_65875,csd,70200,2,41
image_65876,hht,90000,1,44
image_65877,dsc,46801,2,40
image_65878,rib,336599,1,72
image_65879,hcg,198002,2,108
image_65880,oup,617400,1,33
image_65881,pbk,115200,2,30
image_65882,zoi,199799,2,45
image_65883,djb,179999,1,38
image_65884,bkh,358202,1,50
image_65885,wlz,81000,2,34
image_65886,rkm,705600,2,100
image_65887,hcg,95401,2,68
image_65888,wzu,469801,1,41
image_65889,sha,466201,2,70
image_65890,ykj,212401,1,110
image_65891,yab,444600,2,40
image_65892,eck,331199,2,100
image_65893,awy,82800,1,55
image_65894,fuv,232199,1,59
image_65895,nrf,370802,1,29
image_65896,wsy,986401,1,56
image_65897,ywf,1160999,1,20
image_65898,azm,280800,2,140
image_65899,frh,59401,1,25
image_65900,fgi,799199,1,25
image_65901,vsc,313201,1,60
image_65902,psz,275400,2,144
image_65903,yyj,228599,1,38
image_65904,rkm,961200,2,67
image_65905,jht,306000,2,101
image_65906,frv,212398,1,119
image_65907,cna,106200,2,50
image_65908,dxx,187200,2,20
image_65909,cti,417599,1,105
image_65910,qks,111599,2,56
image_65911,rib,122397,1,49
image_65912,rzq,318598,1,30
image_65913,ipa,966600,1,36
image_65914,eih,318598,1,31
image_65915,dnd,361800,2,30
image_65916,kyq,518400,2,30
image_65917,eem,478799,1,36
image_65918,fcr,280800,1,50
image_65919,utl,251999,1,124
image_65920,gkf,529200,2,47
image_65921,aja,82801,1,30
image_65922,dpc,178200,1,50
image_65923,yfj,208801,1,31
image_65924,rib,208798,1,60
image_65925,dwc,122399,1,53
image_65926,yfn,325801,2,76
image_65927,oli,34200,1,108
image_65928,ojv,124199,1,30
image_65929,pjj,395998,1,75
image_65930,vwx,48597,2,30
image_65931,ity,23400,2,31
image_65932,xkm,160201,1,65
image_65933,xkr,316802,1,25
image_65934,zgr,682199,1,20
image_65935,amn,82801,2,45
image_65936,hoo,412200,2,20
image_65937,rdc,828000,2,64
image_65938,zny,172800,1,30
image_65939,qki,552603,1,82
image_65940,unp,154801,1,30
image_65941,tmx,36002,1,89
image_65942,tkb,149398,1,30
image_65943,mtw,644401,1,40
image_65944,vni,64800,1,120
image_65945,djm,351001,1,93
image_65946,kza,5399,1,27
image_65947,azm,358200,2,122
image_65948,soo,293400,1,95
image_65949,qzd,135000,1,63
image_65950,zmi,102601,1,55
image_65951,znw,212400,1,60
image_65952,byg,271800,2,25
image_65953,eoi,255600,1,55
image_65954,gil,3601,2,26
image_65955,hig,914398,1,76
image_65956,hfh,165602,1,65
image_65957,eqf,122400,1,46
image_65958,amz,0,2,31
image_65959,wsy,34201,1,25
image_65960,fcr,943200,1,59
image_65961,xkr,126002,1,35
image_65962,xzi,104400,2,54
image_65963,lqy,305999,2,98
image_65964,ptk,219599,1,45
image_65965,pcq,118800,2,131
image_65966,kyq,577806,2,25
image_65967,snk,658800,1,25
image_65968,fgi,199799,1,57
image_65969,zny,615602,1,58
image_65970,vlz,50400,2,35
image_65971,bkh,698400,1,33
image_65972,vfc,68399,1,45
image_65973,lij,262801,1,37
image_65974,vye,392399,1,65
image_65975,fgi,768600,1,25
image_65976,rzq,77400,1,28
image_65977,lac,615597,2,45
image_65978,gst,108001,2,55
image_65979,phw,82802,1,43
image_65980,pth,572400,1,20
image_65981,gkf,93600,2,55
image_65982,snk,64800,1,98
image_65983,gkd,79201,1,40
image_65984,ywf,359999,1,40
image_65985,lds,5401,2,30
image_65986,vhn,316800,2,46
image_65987,ojw,541799,1,31
image_65988,xrh,37801,2,39
image_65989,phw,219600,1,20
image_65990,fna,325801,1,73
image_65991,vzn,21600,2,40
image_65992,xtd,10799,1,36
image_65993,rkm,426599,2,51
image_65994,eon,161998,2,50
image_65995,dgz,215999,1,65
image_65996,pvj,738001,1,30
image_65997,fcr,676799,1,83
image_65998,fna,601202,1,61
image_65999,ewt,761401,1,25
image_66000,ywf,1166398,1,20
image_66001,ptk,241199,1,44
image_66002,gio,316800,1,25
image_66003,zgi,464399,1,37
image_66004,zyp,163800,1,60
image_66005,vye,919799,1,25
image_66006,cna,41400,2,35
image_66007,erx,507600,2,95
image_66008,ota,109800,1,44
image_66009,woc,478799,1,25
image_66010,kza,394201,1,30
image_66011,ity,28800,2,32
image_66012,kqf,320399,2,39
image_66013,pbl,107998,1,40
image_66014,ijc,467998,1,76
image_66015,dce,1209591,2,85
image_66016,yry,914394,2,70
image_66017,yry,46791,2,25
image_66018,ics,143999,1,25
image_66019,hlt,115201,2,50
image_66020,fcr,1044000,1,63
image_66021,vtw,575998,1,61
image_66022,xkr,342001,1,20
image_66023,jvx,234002,2,76
image_66024,sta,252000,1,64
image_66025,vsc,334801,1,60
image_66026,pbl,228597,1,48
image_66027,lqe,5400,2,40
image_66028,hfh,597590,1,25
image_66029,ymo,208798,1,83
image_66030,ity,66599,2,36
image_66031,wbb,480599,1,25
image_66032,zgr,169199,1,65
image_66033,ewt,714600,1,25
image_66034,iag,156598,1,67
image_66035,xgr,102602,1,127
image_66036,hcg,36002,2,45
image_66037,phw,142201,1,38
image_66038,xkm,57601,1,67
image_66039,pxk,28801,2,24
image_66040,tgs,230399,1,34
image_66041,pph,108000,1,66
image_66042,blq,761400,1,30
image_66043,dpc,252000,1,59
image_66044,xgr,133202,1,106
image_66045,yry,244799,2,45
image_66046,zgr,172799,1,65
image_66047,bxd,66598,1,30
image_66048,xjo,1295999,1,35
image_66049,bkh,129602,1,30
image_66050,buv,253800,1,64
image_66051,rkf,0,2,29
image_66052,csd,28800,2,40
image_66053,vye,880201,1,25
image_66054,ywf,1800,1,34
image_66055,bxd,86399,1,30
image_66056,iag,385200,1,110
image_66057,xhj,289798,1,62
image_66058,dgz,198000,1,72
image_66059,sse,680401,1,20
image_66060,ggv,595800,2,85
image_66061,pjj,206999,1,78
image_66062,hsq,385201,1,115
image_66063,rfh,64800,2,45
image_66064,ike,446400,2,20
image_66065,nkd,566998,1,25
image_66066,nue,147601,2,30
image_66067,zvv,77400,1,87
image_66068,ydl,486001,1,43
image_66069,npg,147600,1,65
image_66070,vlo,513000,1,20
image_66071,dft,140400,1,51
image_66072,xmf,136800,1,30
image_66073,zzp,482398,1,91
image_66074,jrt,178200,1,45
image_66075,xjo,737998,1,45
image_66076,scw,187200,1,25
image_66077,vkb,433800,2,30
image_66078,frv,340200,1,57
image_66079,qdh,417601,2,115
image_66080,buv,106198,1,72
image_66081,vgg,223200,1,86
image_66082,mkf,442793,1,75
image_66083,gtn,453589,2,55
image_66084,ewt,45001,1,25
image_66085,xmf,237600,1,35
image_66086,gmt,37799,2,121
image_66087,oxm,251999,1,45
image_66088,ggv,563400,2,85
image_66089,fcr,705601,1,80
image_66090,znw,72001,1,35
image_66091,zny,727202,1,65
image_66092,vye,178200,1,42
image_66093,eml,302398,1,20
image_66094,buv,7198,1,39
image_66095,hlt,91801,2,46
image_66096,ewt,21599,1,25
image_66097,xtd,626398,1,35
image_66098,ugb,50400,2,40
image_66099,wsy,75600,1,25
image_66100,oac,151198,1,83
image_66101,ugo,174600,1,24
image_66102,rxi,17999,1,25
image_66103,sse,234000,1,46
image_66104,cki,250200,1,80
image_66105,znw,144000,1,45
image_66106,evt,41400,2,30
image_66107,qdh,541799,2,99
image_66108,evt,75600,2,28
image_66109,cna,194400,2,45
image_66110,soo,372601,1,91
image_66111,jrt,207002,1,45
image_66112,zmi,459002,1,25
image_66113,dzw,3600,1,30
image_66114,zmi,493200,1,20
image_66115,byg,262800,2,25
image_66116,ydl,399600,1,30
image_66117,qzd,414000,1,39
image_66118,cpf,183599,2,75
image_66119,bef,32401,1,25
image_66120,gtn,338389,2,60
image_66121,cki,475199,1,30
image_66122,csd,325800,2,59
image_66123,crw,80999,1,25
image_66124,qrk,59400,1,20
image_66125,imi,111601,2,41
image_66126,aph,142198,2,45
image_66127,gme,838800,1,20
image_66128,erx,10800,2,120
image_66129,grt,331200,1,40
image_66130,hmv,61198,1,25
image_66131,fhl,151199,1,55
image_66132,eoi,660602,1,93
image_66133,ewt,88200,1,31
image_66134,oup,46799,1,28
image_66135,vxf,822600,1,20
image_66136,tnn,250198,1,25
image_66137,zvv,167401,1,136
image_66138,ymo,469798,1,25
image_66139,rkw,241202,2,30
image_66140,ymo,23399,1,36
image_66141,wfc,25201,1,25
image_66142,ltf,28799,1,39
image_66143,pjj,509399,1,47
image_66144,vsc,309601,1,60
image_66145,ewt,790200,1,25
image_66146,dvh,271800,1,67
image_66147,rkf,259200,2,25
image_66148,rml,12600,2,25
image_66149,sha,464401,2,70
image_66150,qzi,205201,1,60
image_66151,rkw,540001,2,34
image_66152,awy,50402,1,44
image_66153,wvi,59399,1,52
image_66154,rxi,111599,1,41
image_66155,ezh,309601,2,56
image_66156,fuv,12601,1,25
image_66157,ike,520200,2,19
image_66158,gic,637203,2,40
image_66159,wvi,372599,1,30
image_66160,zny,777601,1,75
image_66161,qxu,361800,2,50
image_66162,fay,68400,2,65
image_66163,oac,280800,1,65
image_66164,utr,12602,1,25
image_66165,llm,594000,2,45
image_66166,eke,28799,2,35
image_66167,csd,367199,2,50
image_66168,kdy,23400,1,45
image_66169,iwp,90000,2,50
image_66170,jvx,32399,2,40
image_66171,xog,237602,1,90
image_66172,blq,975599,1,30
image_66173,eon,124199,2,45
image_66174,psz,115201,2,69
image_66175,psz,381601,2,95
image_66176,avn,234000,2,54
image_66177,erd,248401,2,80
image_66178,yfn,163801,2,50
image_66179,wsy,734401,1,90
image_66180,yfn,448200,2,75
image_66181,ojw,531000,1,33
image_66182,ysd,108001,2,45
image_66183,dky,273600,2,41
image_66184,ryg,108001,2,50
image_66185,grt,34199,1,72
image_66186,scw,525600,1,25
image_66187,kza,363600,1,30
image_66188,oxm,79200,1,25
image_66189,wvi,35999,1,46
image_66190,lhc,1800,2,26
image_66191,pug,109799,1,46
image_66192,dhd,23401,2,26
image_66193,jhp,207000,1,58
image_66194,sse,23402,1,30
image_66195,ugc,91800,1,45
image_66196,vkb,703800,2,60
image_66197,efl,44999,1,83
image_66198,ipa,100800,1,53
image_66199,fay,223201,2,55
image_66200,rer,102600,1,49
image_66201,dkb,86400,2,58
image_66202,aph,134999,2,45
image_66203,agl,246601,2,45
image_66204,gux,388801,2,130
image_66205,hoo,176400,2,34
image_66206,evl,55798,1,30
image_66207,ike,522000,2,19
image_66208,orj,70200,2,30
image_66209,rib,89999,1,41
image_66210,gkf,356400,2,55
image_66211,ipa,345600,1,100
image_66212,snk,113401,1,121
image_66213,zny,363602,1,55
image_66214,zoi,97200,2,35
image_66215,ojv,847798,1,25
image_66216,mlf,244800,1,47
image_66217,avn,228600,2,51
image_66218,zoi,223199,2,45
image_66219,xrh,354602,2,20
image_66220,umz,224999,1,33
image_66221,cva,464399,2,60
image_66222,qzd,10800,1,55
image_66223,ojv,615600,1,25
image_66224,tgj,50401,1,40
image_66225,wvi,102600,1,62
image_66226,sqi,198000,1,25
image_66227,mfm,154799,1,48
image_66228,dpc,307801,1,67
image_66229,hcg,288002,2,110
image_66230,tkb,214198,1,35
image_66231,djb,784800,1,25
image_66232,pau,309602,1,77
image_66233,ztb,46801,1,45
image_66234,qki,403202,1,94
image_66235,blq,383399,1,45
image_66236,sqs,230398,2,26
image_66237,ssq,7200,1,30
image_66238,yry,356398,2,50
image_66239,blq,1006200,1,30
image_66240,ing,221399,1,58
image_66241,tnd,133201,1,30
image_66242,jwn,277200,1,35
image_66243,hww,237600,1,50
image_66244,yfn,102599,2,50
image_66245,htc,223200,1,35
image_66246,rib,134998,1,52
image_66247,bkh,111602,1,26
image_66248,rdc,883801,2,39
image_66249,mhm,151202,2,45
image_66250,pau,527400,1,25
image_66251,jtq,44999,2,91
image_66252,gkf,129599,2,45
image_66253,ise,579597,1,30
image_66254,tmv,243000,2,88
image_66255,qim,275402,1,21
image_66256,vio,154801,1,35
image_66257,xtd,363599,1,125
image_66258,eoi,459002,1,80
image_66259,sxb,1169999,2,30
image_66260,hsq,523800,1,123
image_66261,ffk,248401,1,63
image_66262,eck,320400,2,99
image_66263,rzq,140398,1,43
image_66264,xmf,7200,1,20
image_66265,jrt,466201,1,27
image_66266,xtd,802799,1,25
image_66267,cjx,5400,2,35
image_66268,fzw,338398,2,96
image_66269,tnn,89999,1,34
image_66270,fuv,81000,1,30
image_66271,kqu,671401,1,79
image_66272,afs,77398,2,47
image_66273,ydl,585000,1,29
image_66274,pbk,120600,2,30
image_66275,xjo,554400,1,81
image_66276,ffk,37800,1,34
image_66277,dce,1162790,2,85
image_66278,gic,1724404,2,75
image_66279,cpf,259199,2,68
image_66280,vfx,205201,1,65
image_66281,xrh,59399,2,34
image_66282,fgi,649801,1,30
image_66283,fcr,556199,1,101
image_66284,utl,453599,1,50
image_66285,xrh,388800,2,22
image_66286,toz,460800,2,33
image_66287,ogw,531000,1,22
image_66288,gkf,772200,2,55
image_66289,tmj,90001,2,51
image_66290,eem,342001,1,30
image_66291,erd,262801,2,90
image_66292,utr,144001,1,39
image_66293,zgr,460798,1,30
image_66294,nue,435602,2,50
image_66295,ojw,538200,1,32
image_66296,ywf,1101600,1,20
image_66297,dce,1216791,2,85
image_66298,mlf,388803,1,30
image_66299,mkf,417593,1,80
image_66300,alq,37801,1,25
image_66301,sxb,1096199,2,36
image_66302,imi,25201,2,25
image_66303,kqf,100800,2,37
image_66304,mfu,77401,1,54
image_66305,mkf,36000,1,40
image_66306,tcn,125998,2,69
image_66307,jtq,167400,2,87
image_66308,ewt,99000,1,33
image_66309,woz,347399,1,25
image_66310,zmi,466201,1,25
image_66311,dpg,26999,1,70
image_66312,ipa,935999,1,43
image_66313,htc,225000,1,35
image_66314,ydl,151201,1,35
image_66315,crw,46798,1,25
image_66316,bvg,167400,1,34
image_66317,vaj,81001,1,40
image_66318,mtw,7200,1,30
image_66319,ibx,131401,1,45
image_66320,vfl,81000,2,54
image_66321,hfh,593990,1,25
image_66322,vye,385199,1,65
image_66323,ohj,178200,1,83
image_66324,lac,136797,2,45
image_66325,qyo,12600,2,25
image_66326,pfe,104401,1,30
image_66327,ijc,125998,1,60
image_66328,ymo,32398,1,38
image_66329,tnd,199801,1,30
image_66330,uua,113399,2,46
image_66331,mfm,55798,1,30
image_66332,iag,287999,1,118
image_66333,jrt,306001,1,40
image_66334,ojv,288000,1,30
image_66335,amn,14400,2,37
image_66336,woc,466200,1,25
image_66337,zyp,91800,1,52
image_66338,whm,210600,1,69
image_66339,hlt,12601,2,30
image_66340,uqg,19800,2,48
image_66341,eoi,649803,1,98
image_66342,eem,392399,1,29
image_66343,dzw,410400,1,104
image_66344,qki,574202,1,77
image_66345,zgr,320399,1,45
image_66346,bkh,669600,1,40
image_66347,djb,725401,1,20
image_66348,ywf,1434600,1,25
image_66349,mhm,61200,2,40
image_66350,tnd,205201,1,30
image_66351,kqu,417602,1,112
image_66352,xat,180001,2,40
image_66353,buv,197999,1,62
image_66354,upx,201602,1,75
image_66355,fvj,206999,1,40
image_66356,ity,271800,2,40
image_66357,qpq,449999,1,65
image_66358,qzi,680405,1,20
image_66359,hoo,124199,2,45
image_66360,dzw,178199,1,78
image_66361,tkb,442798,1,38
image_66362,ike,54000,2,38
image_66363,qzd,250201,1,55
image_66364,mfm,543600,1,20
image_66365,oac,491399,1,25
image_66366,hqw,406802,2,125
image_66367,pbl,61197,1,40
image_66368,dsc,75601,2,40
image_66369,mlf,295201,1,45
image_66370,mlf,405002,1,26
image_66371,nkd,651599,1,25
image_66372,utr,282601,1,34
image_66373,iiz,325799,1,77
image_66374,rpk,217801,1,58
image_66375,eml,205200,1,34
image_66376,jkh,50399,2,40
image_66377,qki,340200,1,89
image_66378,mfu,84600,1,55
image_66379,oup,435600,1,39
image_66380,ojw,190799,1,111
image_66381,toz,37800,2,35
image_66382,eih,736199,1,25
image_66383,ggv,286200,2,96
image_66384,zny,138602,1,25
image_66385,llm,666003,2,56
image_66386,tgs,28800,1,58
image_66387,ywf,1263600,1,23
image_66388,dky,241200,2,45
image_66389,bxd,183600,1,30
image_66390,pjj,493200,1,50
image_66391,ipa,122399,1,63
image_66392,hlv,39600,1,30
image_66393,ina,0,2,35
image_66394,ity,277200,2,40
image_66395,vfx,338403,1,55
image_66396,sha,158402,2,50
image_66397,hvz,271799,1,25
image_66398,eem,226800,1,30
image_66399,wsy,912601,1,67
image_66400,dfh,12600,2,50
image_66401,dgz,3600,1,31
image_66402,wsy,876601,1,72
image_66403,bkf,12599,2,41
image_66404,eck,401400,2,138
image_66405,ise,309597,1,55
image_66406,wsy,810002,1,87
image_66407,vlo,90000,1,45
image_66408,ltf,162000,1,55
image_66409,pug,174601,1,51
image_66410,tmx,25201,1,81
image_66411,psz,334800,2,136
image_66412,yfn,66600,2,50
image_66413,znw,275399,1,56
image_66414,llm,153000,2,69
image_66415,soo,203400,1,76
image_66416,zmi,460801,1,25
image_66417,pug,324001,1,90
image_66418,dwc,28800,1,27
image_66419,fhl,104401,1,35
image_66420,svv,0,2,30
image_66421,snk,678600,1,29
image_66422,rzq,169200,1,50
image_66423,dhv,100801,1,45
image_66424,sxb,1206004,2,26
image_66425,ing,1008000,1,63
image_66426,lqy,261000,2,77
image_66427,wic,228598,1,25
image_66428,vgg,158401,1,100
image_66429,ixs,16200,1,65
image_66430,phw,19801,1,30
image_66431,idp,216000,2,55
image_66432,alq,126001,1,30
image_66433,psz,1317601,2,45
image_66434,ipa,898200,1,45
image_66435,qdc,86401,1,35
image_66436,dgz,46799,1,36
image_66437,gme,32402,1,30
image_66438,rxi,131401,1,46
image_66439,dvh,513000,1,50
image_66440,fyt,27002,1,38
image_66441,tmv,178200,2,60
image_66442,dti,297002,2,30
image_66443,yab,282599,2,40
image_66444,ezh,257400,2,41
image_66445,xat,504003,2,105
image_66446,znw,44999,1,31
image_66447,flz,39601,2,48
image_66448,dhv,111601,1,45
image_66449,qfa,19800,1,91
image_66450,oup,377999,1,50
image_66451,suc,97201,2,30
image_66452,vye,243001,1,45
image_66453,fcr,1249199,1,30
image_66454,fpa,350999,1,52
image_66455,zib,36002,1,30
image_66456,xjo,550797,1,82
image_66457,cnn,97200,2,40
image_66458,lds,142202,2,30
image_66459,zgr,318599,1,45
image_66460,gio,230400,1,32
image_66461,azm,286200,2,139
image_66462,dnd,90000,2,99
image_66463,wvi,302399,1,32
image_66464,grt,116999,1,129
image_66465,ywf,1060198,1,15
image_66466,hmv,140400,1,36
image_66467,pbk,100800,2,31
image_66468,meg,628200,2,62
image_66469,eem,379799,1,30
image_66470,pug,199801,1,57
image_66471,bkh,1085402,1,23
image_66472,ijc,640798,1,36
